,user_id,artist_id,tag_id
147541,1679,18,575
147542,1679,19,86
147543,1679,19,565
147544,1679,25,1
147545,1679,25,7
147546,1679,30,74
147547,1679,30,86
147548,1679,30,600
147552,1679,32,74
147553,1679,32,86
147554,1679,32,600
147555,1679,34,74
147556,1679,34,86
147557,1679,34,600
147558,1679,36,6
147559,1679,36,30
147560,1679,36,189
147564,1679,44,30
147565,1679,44,86
147566,1679,44,179
147567,1679,44,575
147568,1679,45,181
147573,1679,51,16
147574,1679,51,24
147575,1679,51,25
147576,1679,51,73
147577,1679,65,81
147578,1679,65,84
147579,1679,65,389
147580,1679,67,24
147581,1679,67,25
147582,1679,67,130
147583,1679,70,14
147584,1679,70,79
147585,1679,72,16
147586,1679,72,25
147587,1679,72,74
147588,1679,81,130
147589,1679,88,18
147590,1679,88,73
147591,1679,88,79
147592,1679,88,81
147593,1679,89,24
147594,1679,89,130
147595,1679,153,74
147596,1679,153,86
147597,1679,153,600
147598,1679,154,81
147599,1679,154,84
147603,1679,159,16
147604,1679,163,387
147605,1679,171,73
147606,1679,171,81
147607,1679,171,84
147608,1679,171,389
147609,1679,172,73
147610,1679,172,78
147611,1679,172,79
147612,1679,172,130
147613,1679,173,78
147614,1679,173,81
147615,1679,173,84
147616,1679,173,389
147617,1679,174,18
147618,1679,182,81
147619,1679,182,195
147620,1679,182,389
147621,1679,187,16
147622,1679,187,24
147623,1679,187,25
147624,1679,190,78
147625,1679,190,81
147626,1679,190,84
147627,1679,190,387
147628,1679,198,2
147629,1679,198,177
147630,1679,200,79
147631,1679,200,181
147632,1679,200,182
147633,1679,203,73
147634,1679,203,79
147635,1679,203,81
147636,1679,203,84
147637,1679,203,195
147638,1679,203,389
147639,1679,207,81
147640,1679,207,84
147641,1679,207,195
147642,1679,208,81
147643,1679,208,84
147644,1679,208,195
147645,1679,209,176
147646,1679,209,181
147647,1679,209,182
147648,1679,217,81
147649,1679,217,84
147650,1679,221,73
147651,1679,221,81
147652,1679,221,195
147653,1679,221,389
147654,1679,226,72
147655,1679,226,73
147656,1679,226,78
147657,1679,226,79
147658,1679,227,24
147659,1679,227,195
147660,1679,228,81
147661,1679,228,84
147662,1679,229,73
147663,1679,229,81
147664,1679,229,84
147665,1679,230,73
147666,1679,230,79
147667,1679,230,181
147668,1679,230,182
147669,1679,233,73
147670,1679,233,79
147671,1679,233,189
147672,1679,234,78
147673,1679,306,24
147674,1679,333,24
147675,1679,333,130
147676,1679,355,24
147677,1679,355,79
147678,1679,367,164
147679,1679,367,996
147682,1679,371,78
147683,1679,376,139
147684,1679,376,140
147685,1679,376,159
147686,1679,376,541
147687,1679,377,177
147693,1679,389,14
147694,1679,389,130
147698,1679,393,164
147699,1679,393,996
147700,1679,418,14
147701,1679,418,81
147702,1679,424,73
147703,1679,424,81
147704,1679,424,84
147705,1679,425,81
147706,1679,425,84
147707,1679,425,130
147708,1679,428,81
147709,1679,428,84
147710,1679,428,195
147711,1679,436,73
147712,1679,436,78
147713,1679,436,79
147714,1679,450,16
147715,1679,450,79
147716,1679,450,81
147717,1679,450,575
147718,1679,460,345
147719,1679,460,1843
147720,1679,467,24
147721,1679,467,187
147722,1679,481,73
147723,1679,481,181
147724,1679,481,182
147725,1679,486,176
147726,1679,487,130
147727,1679,487,179
147728,1679,488,1
147729,1679,488,72
147730,1679,488,73
147731,1679,488,78
147732,1679,488,79
147733,1679,494,176
147734,1679,496,1
147735,1679,496,72
147736,1679,496,73
147737,1679,496,78
147738,1679,496,79
147739,1679,497,1
147740,1679,497,73
147741,1679,497,78
147742,1679,497,79
147743,1679,497,177
147744,1679,499,72
147745,1679,499,78
147746,1679,499,130
147747,1679,504,179
147748,1679,504,190
147749,1679,504,828
147755,1679,506,1
147756,1679,506,387
147757,1679,509,6
147758,1679,509,61
147759,1679,509,189
147760,1679,510,78
147761,1679,510,177
147762,1679,510,738
147763,1679,512,1
147764,1679,512,177
147765,1679,514,1
147766,1679,514,73
147767,1679,514,177
147768,1679,514,376
147769,1679,514,738
147770,1679,515,179
147771,1679,515,190
147772,1679,515,575
147773,1679,517,1
147774,1679,517,73
147775,1679,517,79
147776,1679,517,177
147777,1679,517,738
147778,1679,518,1
147779,1679,518,7
147780,1679,518,130
147781,1679,518,179
147782,1679,518,1365
147783,1679,519,1
147784,1679,519,6
147785,1679,519,79
147786,1679,519,177
147787,1679,524,187
147788,1679,535,24
147789,1679,535,130
147790,1679,536,73
147791,1679,536,79
147792,1679,536,181
147793,1679,536,182
147794,1679,538,24
147795,1679,544,24
147796,1679,544,73
147797,1679,546,18
147798,1679,546,81
147799,1679,546,130
147800,1679,546,195
147801,1679,592,184
147802,1679,592,191
147803,1679,599,25
147804,1679,599,73
147805,1679,599,79
147806,1679,631,30
147807,1679,631,33
147808,1679,631,61
147809,1679,703,18
147810,1679,703,81
147811,1679,703,195
147812,1679,704,73
147813,1679,704,79
147814,1679,704,130
147815,1679,709,78
147816,1679,709,81
147817,1679,709,84
147818,1679,716,73
147819,1679,716,81
147820,1679,716,84
147821,1679,716,389
147822,1679,732,72
147823,1679,732,73
147824,1679,735,195
147825,1679,755,18
147826,1679,755,33
147827,1679,755,191
147828,1679,758,78
147829,1679,758,345
147830,1679,758,738
147831,1679,758,1843
147832,1679,768,78
147833,1679,785,1
147834,1679,785,6
147835,1679,785,61
147836,1679,813,194
147837,1679,813,376
147838,1679,814,1
147839,1679,814,30
147840,1679,814,194
147841,1679,814,376
147842,1679,815,1
147843,1679,815,194
147844,1679,815,376
147845,1679,834,1
147846,1679,834,194
147847,1679,834,376
147848,1679,861,16
147849,1679,861,189
147850,1679,867,73
147851,1679,867,79
147854,1679,878,30
147855,1679,878,74
147856,1679,878,86
147857,1679,878,575
147858,1679,880,18
147859,1679,880,86
147860,1679,930,7
147861,1679,930,1365
147862,1679,959,25
147863,1679,959,72
147864,1679,964,33
147865,1679,964,73
147866,1679,964,79
147867,1679,964,387
147868,1679,978,1
147869,1679,978,72
147870,1679,978,73
147871,1679,978,177
147872,1679,981,130
147873,1679,1001,16
147874,1679,1001,24
147875,1679,1001,25
147876,1679,1001,74
147877,1679,1048,81
147878,1679,1048,84
147879,1679,1048,195
147880,1679,1048,389
147881,1679,1062,74
147882,1679,1062,187
147883,1679,1066,74
147884,1679,1066,86
147885,1679,1066,600
147886,1679,1069,74
147887,1679,1069,179
147888,1679,1069,575
147889,1679,1072,16
147890,1679,1072,74
147891,1679,1072,79
147892,1679,1075,74
147893,1679,1075,81
147894,1679,1075,84
147895,1679,1090,81
147896,1679,1090,84
147897,1679,1090,195
147898,1679,1090,389
147899,1679,1091,181
147900,1679,1091,182
147901,1679,1097,18
147902,1679,1097,79
147903,1679,1097,81
147904,1679,1099,18
147905,1679,1099,187
147906,1679,1113,1
147907,1679,1113,387
147908,1679,1114,130
147909,1679,1114,828
147910,1679,1114,1365
147911,1679,1131,1
147912,1679,1131,73
147913,1679,1131,78
147914,1679,1131,79
147915,1679,1131,387
147916,1679,1146,140
147917,1679,1146,159
147918,1679,1146,184
147919,1679,1146,541
147923,1679,1179,78
147924,1679,1179,181
147925,1679,1179,182
147926,1679,1180,176
147927,1679,1180,194
147928,1679,1181,176
147929,1679,1181,194
147930,1679,1185,176
147931,1679,1185,194
147932,1679,1191,18
147933,1679,1191,79
147934,1679,1191,81
147935,1679,1191,195
147936,1679,1195,176
147937,1679,1203,18
147938,1679,1203,33
147939,1679,1203,61
147940,1679,1203,86
147941,1679,1203,189
147942,1679,1243,18
147943,1679,1243,24
147944,1679,1243,79
147945,1679,1243,195
147946,1679,1243,389
147947,1679,1246,24
147948,1679,1246,78
147949,1679,1246,79
147950,1679,1246,81
147951,1679,1246,176
147952,1679,1256,18
147953,1679,1256,61
147954,1679,1256,86
147956,1679,1277,86
147957,1679,1277,565
147958,1679,1277,575
147959,1679,1292,18
147960,1679,1292,61
147961,1679,1292,74
147962,1679,1292,86
147963,1679,1292,600
147969,1679,1294,86
147970,1679,1294,565
147971,1679,1294,600
147972,1679,1295,74
147973,1679,1295,86
147974,1679,1295,600
147978,1679,1297,74
147979,1679,1297,86
147980,1679,1297,600
147981,1679,1298,74
147982,1679,1298,86
147983,1679,1298,600
147984,1679,1300,86
147985,1679,1300,179
147986,1679,1300,575
147987,1679,1301,74
147988,1679,1301,86
147989,1679,1301,600
147990,1679,1303,74
147991,1679,1303,600
148000,1679,1314,18
148001,1679,1314,61
148002,1679,1314,86
148003,1679,1314,565
148004,1679,1314,600
148005,1679,1321,74
148006,1679,1321,86
148007,1679,1321,600
148015,1679,1332,18
148016,1679,1332,61
148017,1679,1332,74
148018,1679,1332,86
148019,1679,1332,600
148025,1679,1336,74
148026,1679,1336,86
148027,1679,1336,600
148028,1679,1339,828
148029,1679,1351,72
148030,1679,1351,73
148031,1679,1351,78
148032,1679,1351,79
148034,1679,1375,81
148035,1679,1375,84
148036,1679,1375,389
148037,1679,1376,79
148038,1679,1376,81
148039,1679,1376,84
148040,1679,1376,195
148041,1679,1381,81
148042,1679,1381,195
148043,1679,1381,389
148044,1679,1384,73
148045,1679,1384,81
148046,1679,1384,195
148047,1679,1384,389
148048,1679,1390,73
148049,1679,1390,79
148050,1679,1390,81
148051,1679,1390,84
148052,1679,1398,18
148053,1679,1398,187
148054,1679,1400,79
148055,1679,1400,81
148056,1679,1400,84
148057,1679,1410,18
148058,1679,1410,187
148059,1679,1412,72
148060,1679,1412,387
148061,1679,1512,81
148062,1679,1512,84
148063,1679,1512,195
148067,1679,1515,73
148068,1679,1515,81
148069,1679,1515,84
148070,1679,1515,195
148071,1679,1516,81
148072,1679,1516,84
148073,1679,1516,195
148074,1679,1517,81
148075,1679,1517,84
148076,1679,1517,195
148077,1679,1517,389
148078,1679,1534,179
148079,1679,1534,190
148080,1679,1673,24
148081,1679,1673,30
148082,1679,1673,176
148086,1679,1700,14
148087,1679,1700,184
148088,1679,1700,191
148089,1679,1701,73
148090,1679,1701,79
148091,1679,1701,189
148092,1679,1701,387
148093,1679,1705,184
148094,1679,1705,191
148096,1679,1709,14
148097,1679,1709,33
148098,1679,1709,187
148099,1679,1709,191
148100,1679,1711,6
148101,1679,1711,30
148105,1679,1714,1
148106,1679,1714,6
148107,1679,1714,30
148108,1679,1778,73
148109,1679,1786,73
148110,1679,1786,345
148111,1679,1787,187
148112,1679,1788,73
148113,1679,1788,190
148114,1679,1788,345
148118,1679,1797,30
148119,1679,1797,78
148120,1679,1797,79
148121,1679,1797,130
148122,1679,1854,1
148123,1679,1854,72
148124,1679,1854,73
148125,1679,1854,78
148126,1679,1854,79
148127,1679,1855,73
148128,1679,1855,78
148129,1679,1855,79
148130,1679,1863,176
148131,1679,1863,194
148132,1679,1868,176
148133,1679,1868,194
148134,1679,1870,1
148135,1679,1870,6
148136,1679,1870,177
148141,1679,1885,16
148142,1679,1885,24
148143,1679,1885,25
148144,1679,1885,74
148145,1679,1892,16
148146,1679,1892,24
148147,1679,1892,25
148148,1679,1892,130
148152,1679,1910,139
148153,1679,1910,541
148156,1679,1917,7
148157,1679,1917,190
148158,1679,1917,828
148159,1679,1919,139
148160,1679,1919,140
148161,1679,1919,159
148162,1679,1919,541
148170,1679,1929,139
148171,1679,1929,140
148172,1679,1929,541
148175,1679,1954,33
148176,1679,1954,81
148177,1679,1954,84
148178,1679,1974,1
148179,1679,1974,73
148180,1679,1974,78
148181,1679,1974,79
148182,1679,1977,73
148183,1679,1977,78
148184,1679,1977,79
148185,1679,1977,81
148186,1679,1977,84
148187,1679,1988,79
148188,1679,1988,81
148189,1679,1988,84
148190,1679,1988,195
148191,1679,2014,1
148192,1679,2014,7
148193,1679,2014,130
148194,1679,2014,179
148195,1679,2014,1365
148196,1679,2044,24
148197,1679,2044,130
148200,1679,2069,1
148201,1679,2069,7
148202,1679,2069,130
148203,1679,2069,1365
148204,1679,2075,14
148205,1679,2091,130
148206,1679,2091,164
148207,1679,2091,996
148208,1679,2092,24
148209,1679,2092,164
148210,1679,2092,996
148211,1679,2096,130
148212,1679,2096,139
148213,1679,2096,541
148229,1679,2128,73
148230,1679,2128,81
148231,1679,2128,84
148232,1679,2128,195
148233,1679,2130,73
148234,1679,2130,78
148235,1679,2130,81
148236,1679,2130,84
148237,1679,2131,81
148238,1679,2131,84
148239,1679,2131,195
148243,1679,2154,78
148244,1679,2154,345
148245,1679,2154,738
148246,1679,2154,1843
148247,1679,2172,1
148249,1679,2183,25
148250,1679,2183,72
148251,1679,2183,73
148252,1679,2183,130
148253,1679,2206,2
148254,1679,2206,72
148255,1679,2206,78
148256,1679,2206,79
148257,1679,2343,25
148258,1679,2343,72
148259,1679,2343,73
148260,1679,2347,25
148261,1679,2347,72
148262,1679,2347,73
148268,1679,2369,1
148269,1679,2369,7
148270,1679,2369,179
148271,1679,2369,190
148272,1679,2380,1
148273,1679,2380,72
148274,1679,2380,79
148275,1679,2380,177
148276,1679,2383,78
148277,1679,2383,177
148278,1679,2383,376
148279,1679,2383,738
148280,1679,2383,1843
148281,1679,2432,18
148282,1679,2432,79
148283,1679,2432,130
148288,1679,2478,184
148289,1679,2478,191
148290,1679,2524,73
148291,1679,2524,79
148292,1679,2524,81
148293,1679,2524,84
148294,1679,2526,24
148295,1679,2526,828
148296,1679,2614,81
148297,1679,2614,84
148298,1679,2614,195
148299,1679,2691,14
148300,1679,2691,187
148301,1679,2747,33
148302,1679,2747,345
148303,1679,2747,1843
148304,1679,2775,73
148305,1679,2775,78
148306,1679,2775,79
148307,1679,2775,81
148308,1679,2775,387
148309,1679,2785,72
148310,1679,2785,73
148311,1679,2785,78
148312,1679,2785,79
148315,1679,2799,24
148316,1679,2799,130
148317,1679,2799,164
148318,1679,2799,996
148319,1679,2803,164
148320,1679,2803,996
148321,1679,2820,78
148322,1679,2820,81
148323,1679,2820,84
148324,1679,2820,345
148325,1679,2820,1843
148326,1679,2831,18
148327,1679,2831,184
148328,1679,2831,187
148329,1679,2831,191
148330,1679,2836,2
148331,1679,2836,78
148332,1679,2836,738
148333,1679,2846,1
148334,1679,2846,72
148335,1679,2846,177
148336,1679,2846,738
148337,1679,2851,1
148338,1679,2851,6
148339,1679,2851,177
148340,1679,2936,16
148341,1679,2936,24
148342,1679,2936,25
148343,1679,2936,74
148344,1679,2940,376
148345,1679,2944,1
148346,1679,2944,18
148355,1679,2956,1
148356,1679,2956,73
148357,1679,2956,78
148358,1679,2956,177
148359,1679,2956,738
148367,1679,3084,72
148368,1679,3084,78
148369,1679,3087,179
148370,1679,3087,189
148371,1679,3087,565
148372,1679,3109,187
148373,1679,3184,86
148374,1679,3184,179
148375,1679,3184,575
148376,1679,3188,30
148377,1679,3188,86
148378,1679,3188,179
148379,1679,3188,575
148380,1679,3190,86
148381,1679,3190,179
148382,1679,3190,190
148383,1679,3190,565
148384,1679,3190,575
148385,1679,3191,74
148386,1679,3191,86
148387,1679,3191,179
148388,1679,3191,575
148389,1679,3195,179
148390,1679,3195,190
148391,1679,3195,575
148392,1679,3196,18
148393,1679,3196,74
148394,1679,3196,187
148395,1679,3200,18
148396,1679,3200,79
148397,1679,3200,81
148398,1679,3200,130
148399,1679,3237,73
148400,1679,3237,79
148401,1679,3237,130
148402,1679,3240,1
148403,1679,3240,2
148404,1679,3240,72
148405,1679,3240,73
148406,1679,3240,177
148407,1679,3242,1
148408,1679,3242,72
148409,1679,3242,73
148410,1679,3242,181
148411,1679,3244,1
148412,1679,3244,6
148413,1679,3244,7
148414,1679,3244,179
148423,1679,3289,18
148424,1679,3289,61
148425,1679,3289,86
148426,1679,3289,187
148427,1679,3302,24
148428,1679,3302,25
148429,1679,3302,73
148430,1679,3308,24
148431,1679,3308,387
148432,1679,3367,30
148433,1679,3367,176
148434,1679,3371,81
148435,1679,3371,84
148436,1679,3371,195
148441,1679,3432,179
148442,1679,3432,190
148443,1679,3438,73
148444,1679,3438,179
148445,1679,3438,190
148446,1679,3462,164
148447,1679,3462,184
148448,1679,3462,996
148449,1679,3551,86
148450,1679,3551,565
148458,1679,3732,78
148459,1679,3767,81
148460,1679,3767,181
148461,1679,3767,195
148462,1679,3768,16
148463,1679,3768,25
148464,1679,3768,74
148465,1679,3769,81
148466,1679,3769,84
148467,1679,3769,187
148468,1679,3771,30
148469,1679,3771,78
148470,1679,3771,79
148471,1679,3771,81
148472,1679,3771,84
148473,1679,3796,18
148474,1679,3796,24
148475,1679,3796,130
148476,1679,3827,33
148477,1679,3827,78
148478,1679,3827,345
148479,1679,3833,182
148480,1679,3833,345
148481,1679,3833,1843
148482,1679,3882,184
148483,1679,3893,14
148484,1679,3893,79
148485,1679,3893,179
148486,1679,3988,74
148487,1679,3988,86
148488,1679,3988,600
148489,1679,4135,1
148490,1679,4135,7
148491,1679,4135,130
148492,1679,4135,179
148493,1679,4135,1365
148494,1679,4138,130
148495,1679,4138,179
148496,1679,4138,575
148504,1679,4173,78
148505,1679,4173,345
148506,1679,4173,376
148507,1679,4173,1843
148508,1679,4179,72
148509,1679,4179,73
148510,1679,4179,78
148511,1679,4179,79
148512,1679,4189,181
148513,1679,4189,182
148517,1679,4225,81
148518,1679,4225,84
148519,1679,4225,345
148522,1679,4228,33
148523,1679,4228,81
148524,1679,4228,345
148525,1679,4255,78
148526,1679,4255,81
148527,1679,4255,176
148536,1679,4317,30
148537,1679,4317,74
148538,1679,4317,86
148539,1679,4317,600
148540,1679,4318,74
148541,1679,4318,86
148542,1679,4318,600
148543,1679,4387,18
148544,1679,4387,195
148551,1679,4432,78
148554,1679,4502,78
148555,1679,4502,130
148556,1679,4502,345
148557,1679,4502,738
148558,1679,4502,1843
148559,1679,4541,73
148563,1679,4609,81
148564,1679,4609,84
148565,1679,4609,389
148569,1679,4821,181
148570,1679,4821,182
148573,1679,4871,86
148574,1679,4871,179
148575,1679,4871,575
148576,1679,4872,30
148577,1679,4872,179
148578,1679,4872,575
148584,1679,4876,18
148585,1679,4876,61
148586,1679,4876,86
148587,1679,4876,565
148588,1679,4876,575
148606,1679,5030,81
148607,1679,5030,84
148608,1679,5030,195
148609,1679,5030,389
148610,1679,5065,176
148611,1679,5065,181
148612,1679,5079,130
148613,1679,5079,179
148614,1679,5079,190
148625,1679,5099,24
148626,1679,5099,73
148627,1679,5099,78
148628,1679,5099,79
148629,1679,5099,81
148640,1679,5217,72
148641,1679,5217,73
148642,1679,5217,78
148643,1679,5217,79
148649,1679,5581,86
148650,1679,5581,565
148657,1679,5610,7
148658,1679,5610,30
148659,1679,5610,179
148660,1679,5610,575
148661,1679,5653,130
148662,1679,5653,189
148666,1679,5670,18
148667,1679,5670,86
148668,1679,5670,130
148669,1679,5670,565
148672,1679,5708,179
148673,1679,5708,190
148674,1679,5708,575
148679,1679,5715,86
148680,1679,5715,565
148681,1679,5806,184
148682,1679,5806,191
148683,1679,5806,195
148685,1679,6130,78
148686,1679,6130,189
148687,1679,6134,2
148688,1679,6134,33
148689,1679,6134,73
148690,1679,6134,79
148691,1679,6134,387
148694,1679,6193,78
148695,1679,6193,177
148701,1679,6256,179
148702,1679,6256,190
148703,1679,6256,575
148707,1679,6374,18
148708,1679,6374,130
148709,1679,6374,187
148719,1679,6548,6
148720,1679,6548,130
148721,1679,6548,189
148727,1679,6569,33
148728,1679,6569,73
148729,1679,6569,78
148730,1679,6569,387
148731,1679,6570,73
148732,1679,6570,78
148733,1679,6570,79
148734,1679,6570,387
148735,1679,6760,14
148736,1679,6794,61
148737,1679,6794,73
148738,1679,6794,78
148739,1679,6794,79
148748,1679,7078,189
148749,1679,7096,184
148750,1679,7180,81
148751,1679,7180,84
148752,1679,7180,195
148753,1679,7180,389
148754,1679,7187,81
148755,1679,7187,84
148756,1679,7187,195
148757,1679,7274,79
148758,1679,7274,81
148759,1679,7274,184
148760,1679,7327,18
148761,1679,7327,187
148765,1679,7512,18
148766,1679,7512,74
148767,1679,7512,86
148768,1679,7512,600
148778,1679,7639,2
148779,1679,7639,738
148784,1679,7775,2
148785,1679,7775,72
148786,1679,7775,73
148787,1679,7775,78
148788,1679,7775,79
148798,1679,8042,78
148811,1679,8347,1
148812,1679,8347,2
148813,1679,8347,6
148814,1679,8347,177
148815,1679,8350,78
148816,1679,8350,177
148820,1679,8420,1
148821,1679,8420,7
148822,1679,8659,78
148823,1679,8659,81
148824,1679,8659,84
148825,1679,8853,14
148826,1679,8853,191
148841,1679,9141,86
148847,1679,9242,1
148848,1679,9242,130
148849,1679,9242,177
148850,1679,9242,376
148851,1679,9242,1365
148852,1679,9263,30
148853,1679,9263,179
148854,1679,9263,190
148855,1679,9263,575
148866,1679,9636,30
148867,1679,9636,179
148868,1679,9636,189
148869,1679,9637,7
148870,1679,9637,30
148871,1679,9637,179
148872,1679,9637,190
148873,1679,9637,575
148883,1679,9644,7
148884,1679,9644,130
148885,1679,9644,179
148886,1679,9644,190
148887,1679,9644,1365
148898,1679,10069,72
148899,1679,10069,78
148900,1679,10069,79
148901,1679,10082,86
148902,1679,10082,179
148903,1679,10082,575
148910,1679,10162,189
148915,1679,10310,2
148916,1679,10310,72
148917,1679,10310,177
148929,1679,10525,1
148930,1679,10525,6
148931,1679,10525,177
148932,1679,10525,738
148933,1679,10535,73
148934,1679,10535,78
148935,1679,10535,79
148936,1679,10535,81
148937,1679,10535,84
148957,1679,10864,1
148958,1679,10864,7
148959,1679,10864,828
148969,1679,10981,1
148970,1679,10981,6
148971,1679,10981,61
148972,1679,10981,130
148973,1679,10981,1365
148974,1679,11087,1
148975,1679,11087,6
148976,1679,11087,30
148977,1679,11087,189
148981,1679,11216,73
148982,1679,11216,79
148983,1679,11216,81
148984,1679,11216,84
148985,1679,11216,195
149002,1679,12164,79
149003,1679,12164,130
149009,1679,12508,86
149010,1679,12508,189
149011,1679,12508,575
149053,1679,14634,24
149054,1679,14634,73
149055,1679,14634,79
149056,1679,14692,1
149057,1679,14692,73
149058,1679,14692,177
149059,1679,14692,738
149060,1679,14840,18
149061,1679,14840,61
149062,1679,14840,181
149063,1679,14840,194
149073,1679,15569,78
149074,1679,15569,184
149075,1679,15569,187
149076,1679,15569,575
149122,1679,16971,177
149123,1679,16971,345
149124,1679,16971,1843
149133,1679,17482,130
149134,1679,17482,139
149135,1679,17482,140
149136,1679,17482,541
149156,1682,190,78
149158,1682,450,78
149159,1682,450,81
149160,1682,450,84
149161,1682,498,169
149163,1682,498,2938
149165,1682,546,81
149166,1682,546,130
149167,1682,898,79
149168,1682,898,81
149169,1682,898,84
149170,1682,898,130
149171,1682,898,296
149172,1682,1389,79
149173,1682,1389,81
149174,1682,1389,130
149175,1682,1389,296
149176,1682,2839,79
149177,1682,2839,130
149178,1682,3200,81
149179,1682,3205,81
149180,1682,3205,292
149181,1682,3563,78
149182,1682,3563,79
149183,1683,65,73
149184,1683,65,195
149185,1683,65,287
149186,1683,65,1753
149190,1683,204,134
149191,1683,204,185
149192,1683,217,81
149193,1683,261,130
149194,1683,261,370
149195,1683,261,406
149196,1683,261,432
149197,1683,261,693
149198,1683,261,823
149199,1683,316,78
149200,1683,316,130
149201,1683,316,134
149202,1683,418,14
149203,1683,418,79
149204,1683,418,87
149205,1683,418,370
149206,1683,418,821
149207,1683,418,2700
149208,1683,439,406
149209,1683,439,432
149210,1683,439,693
149211,1683,439,823
149212,1683,494,194
149213,1683,518,7
149214,1683,518,130
149215,1683,518,370
149216,1683,518,662
149217,1683,701,24
149218,1683,714,25
149219,1683,714,73
149220,1683,714,370
149221,1683,714,406
149222,1683,714,432
149223,1683,714,823
149224,1683,714,831
149225,1683,714,3507
149227,1683,945,25
149228,1683,945,73
149229,1683,945,192
149230,1683,945,370
149231,1683,1045,186
149232,1683,1045,406
149233,1683,1045,432
149234,1683,1045,823
149238,1683,1244,73
149239,1683,1244,192
149240,1683,1244,370
149241,1683,1669,73
149242,1683,1669,78
149243,1683,1669,81
149244,1683,1669,406
149245,1683,1669,432
149246,1683,1669,823
149249,1683,3110,79
149250,1683,3110,130
149251,1683,3200,406
149252,1683,3200,432
149253,1683,3200,823
149262,1683,4828,194
149263,1683,4828,432
149264,1683,4828,823
149266,1683,13939,432
149267,1683,13939,823
149268,1683,13939,1247
149269,1683,13939,1248
149270,1683,14341,79
149271,1683,14341,311
149272,1683,14341,406
149273,1683,14341,432
149274,1683,14341,823
149275,1683,16039,73
149276,1683,16039,79
149277,1683,16039,185
149278,1683,16039,370
149279,1683,16039,406
149280,1683,16039,432
149281,1683,16039,662
149282,1683,16039,823
149283,1683,16039,831
149285,1683,16039,2700
149286,1683,16039,3507
149293,1684,455,24
149295,1684,455,2700
149300,1684,455,9192
149308,1685,173,84
149311,1686,172,73
149312,1686,172,79
149313,1686,172,81
149314,1686,172,130
149315,1686,229,73
149316,1686,229,78
149317,1686,229,81
149318,1686,298,24
149319,1686,298,130
149320,1686,298,134
149321,1686,298,195
149322,1686,300,81
149323,1686,300,109
149324,1686,300,130
149325,1686,307,109
149326,1686,307,130
149327,1686,307,134
149328,1686,326,24
149329,1686,326,130
149330,1686,326,216
149331,1686,326,346
149332,1686,326,349
149333,1686,326,1086
149335,1686,342,81
149336,1686,342,130
149337,1686,342,134
149338,1686,412,73
149339,1686,412,79
149340,1686,412,182
149341,1686,424,73
149342,1686,424,79
149343,1686,424,81
149344,1686,424,84
149345,1686,425,73
149346,1686,425,79
149347,1686,425,81
149348,1686,425,130
149349,1686,430,81
149350,1686,430,130
149351,1686,498,73
149352,1686,498,78
149353,1686,498,79
149354,1686,498,81
149355,1686,498,130
149356,1686,536,73
149357,1686,536,78
149358,1686,536,109
149359,1686,536,176
149360,1686,536,181
149361,1686,536,182
149363,1686,537,73
149364,1686,537,178
149365,1686,537,422
149367,1686,538,24
149368,1686,538,73
149369,1686,538,216
149370,1686,538,297
149371,1686,538,306
149372,1686,538,508
149373,1686,538,1495
149376,1686,969,73
149377,1686,969,79
149378,1686,969,81
149380,1686,989,73
149381,1686,989,79
149382,1686,989,130
149383,1686,989,181
149384,1686,1047,73
149385,1686,1047,195
149386,1686,1047,234
149387,1686,1047,389
149390,1686,1098,79
149391,1686,1098,130
149392,1686,1116,73
149393,1686,1116,78
149394,1686,1116,81
149395,1686,1556,24
149396,1686,1556,79
149397,1686,1556,83
149398,1686,1556,130
149399,1686,1632,79
149400,1686,1632,81
149401,1686,1632,84
149402,1686,1632,130
149403,1686,1772,24
149404,1686,1772,83
149405,1686,1772,130
149406,1686,2350,73
149407,1686,2350,78
149408,1686,2350,79
149409,1686,3795,130
149411,1686,5027,18
149412,1686,5027,79
149413,1686,5027,81
149414,1686,5027,130
149415,1686,8728,73
149416,1686,8728,78
149417,1686,8728,406
149418,1687,288,24
149419,1687,288,39
149420,1687,288,102
149421,1687,288,130
149422,1687,288,167
149423,1687,475,102
149424,1688,154,78
149425,1688,154,79
149426,1688,423,79
149427,1688,423,935
149428,1688,697,79
149429,1688,697,935
149430,1688,1609,79
149431,1688,1609,935
149432,1688,1787,13
149433,1688,1787,15
149434,1688,1787,18
149435,1688,1787,21
149436,1688,1787,79
149437,1688,1824,13
149438,1688,1824,15
149439,1688,1990,18
149442,1688,5745,693
149447,1688,12023,693
149448,1688,12023,935
149451,1689,58,713
149452,1689,58,1495
149453,1689,59,713
149455,1689,271,713
149456,1689,328,713
149457,1689,440,713
149458,1689,526,713
149459,1689,601,713
149460,1689,608,713
149462,1689,621,713
149463,1689,703,713
149465,1689,746,713
149468,1689,969,713
149470,1689,1155,713
149472,1689,1401,713
149473,1689,1485,713
149474,1689,1804,88
149475,1689,1804,292
149476,1689,1804,528
149479,1689,1943,713
149480,1689,1965,713
149481,1689,2083,713
149483,1689,2398,713
149484,1689,2408,393
149486,1689,2521,713
149489,1689,2533,713
149490,1689,2535,713
149493,1689,2541,98
149494,1689,2541,713
149495,1689,2602,713
149498,1689,3068,713
149500,1689,3690,713
