,user_id,artist_id,listen_count
68241,1537,184,40
68242,1537,198,46
68243,1537,234,232
68244,1537,291,35
68245,1537,293,159
68246,1537,300,114
68247,1537,302,65
68249,1537,304,42
68250,1537,366,196
68251,1537,412,71
68252,1537,429,72
68253,1537,464,87
68254,1537,466,103
68255,1537,498,27
68256,1537,501,81
68257,1537,538,44
68258,1537,679,124
68259,1537,680,32
68260,1537,705,129
68261,1537,1043,49
68262,1537,1047,40
68263,1537,1400,58
68265,1537,1775,36
68266,1537,2839,131
68267,1537,2841,30
68268,1537,2988,208
68270,1537,3475,37
68274,1537,4818,97
68275,1537,4828,1845
68276,1537,5119,224
68277,1537,5249,36
68279,1537,5441,46
68280,1537,6308,33
68281,1537,6453,55
68283,1537,9228,33
68289,1538,65,38
68290,1538,154,109
68291,1538,159,13
68292,1538,163,17
68293,1538,166,36
68294,1538,172,18
68295,1538,173,107
68296,1538,190,37
68297,1538,196,22
68298,1538,198,24
68299,1538,203,15
68300,1538,206,16
68301,1538,215,20
68302,1538,221,20
68303,1538,227,64
68304,1538,228,17
68305,1538,229,25
68306,1538,412,24
68307,1538,424,15
68308,1538,450,24
68309,1538,486,14
68310,1538,506,46
68311,1538,533,16
68312,1538,602,15
68313,1538,607,12
68314,1538,851,16
68315,1538,858,15
68316,1538,903,32
68317,1538,920,16
68318,1538,955,16
68319,1538,969,29
68320,1538,1098,56
68321,1538,1109,63
68322,1538,1118,40
68323,1538,1151,16
68324,1538,1372,31
68325,1538,1512,25
68326,1538,1778,41
68327,1538,1947,17
68328,1538,2006,17
68329,1538,2277,22
68332,1538,2775,26
68333,1538,2836,19
68339,1539,56,18
68340,1539,65,29
68341,1539,88,32
68342,1539,182,22
68343,1539,190,26
68344,1539,207,69
68345,1539,225,17
68346,1539,227,23
68347,1539,229,43
68348,1539,298,22
68349,1539,420,22
68350,1539,424,190
68351,1539,425,40
68352,1539,437,31
68353,1539,498,75
68354,1539,499,22
68355,1539,704,50
68356,1539,709,40
68357,1539,716,25
68358,1539,868,16
68359,1539,959,16
68360,1539,985,24
68361,1539,989,22
68362,1539,1090,47
68364,1539,1390,91
68365,1539,1400,44
68366,1539,1486,19
68367,1539,1515,24
68368,1539,1807,37
68369,1539,1988,27
68371,1539,2343,15
68372,1539,2533,17
68373,1539,2821,64
68374,1539,3200,24
68375,1539,3333,44
68376,1539,3399,16
68377,1539,3475,87
68378,1539,3767,16
68380,1539,4291,17
68381,1539,5030,21
68389,1540,55,749
68390,1540,88,361
68391,1540,89,10733
68392,1540,209,625
68393,1540,288,467
68394,1540,289,1224
68395,1540,298,751
68396,1540,300,919
68397,1540,302,1610
68398,1540,306,1141
68399,1540,320,296
68400,1540,324,631
68401,1540,333,289
68403,1540,518,790
68404,1540,532,431
68405,1540,535,1642
68406,1540,540,321
68407,1540,701,3139
68408,1540,787,526
68409,1540,790,428
68410,1540,792,569
68411,1540,798,692
68412,1540,886,897
68413,1540,906,756
68415,1540,1392,348
68416,1540,1406,335
68417,1540,1410,812
68418,1540,1432,309
68420,1540,2018,779
68421,1540,2091,737
68422,1540,2440,745
68423,1540,2521,961
68424,1540,2944,280
68425,1540,3193,1200
68426,1540,3769,660
68427,1540,4024,445
68428,1540,4260,355
68429,1540,4817,1440
68431,1540,7268,354
68433,1540,8136,310
68437,1540,15236,395
68439,1541,32,29
68440,1541,40,27
68441,1541,51,148
68442,1541,58,100
68443,1541,59,44
68444,1541,67,48
68445,1541,72,56
68446,1541,227,72
68447,1541,440,26
68448,1541,511,33
68449,1541,526,30
68450,1541,532,266
68451,1541,627,43
68452,1541,993,59
68453,1541,997,31
68454,1541,998,88
68455,1541,1001,410
68456,1541,1014,183
68457,1541,1019,73
68458,1541,1028,130
68459,1541,1062,94
68460,1541,1090,68
68461,1541,1738,28
68462,1541,1886,31
68463,1541,1890,25
68464,1541,2531,87
68465,1541,2535,34
68466,1541,2938,46
68468,1541,3186,40
68469,1541,3768,68
68470,1541,4308,83
68471,1541,4732,46
68472,1541,6203,38
68473,1541,7096,34
68474,1541,7347,37
68475,1541,7649,123
68489,1542,56,404
68490,1542,65,184
68491,1542,67,449
68492,1542,72,140
68493,1542,96,349
68494,1542,154,486
68495,1542,157,459
68496,1542,163,328
68497,1542,167,119
68498,1542,182,308
68499,1542,187,2197
68500,1542,193,451
68501,1542,206,124
68502,1542,222,160
68503,1542,227,415
68504,1542,234,123
68505,1542,389,274
68506,1542,599,1666
68507,1542,604,390
68508,1542,683,464
68509,1542,691,370
68510,1542,994,132
68511,1542,997,378
68512,1542,1003,186
68513,1542,1048,162
68514,1542,1090,309
68515,1542,1122,330
68516,1542,1414,392
68517,1542,1464,294
68518,1542,1643,161
68519,1542,1820,243
68520,1542,1899,377
68521,1542,2031,315
68522,1542,2439,152
68523,1542,2554,140
68524,1542,3266,153
68525,1542,3302,120
68526,1542,3481,139
68527,1542,4126,711
68528,1542,4620,336
68529,1542,5452,152
68531,1542,11477,173
68538,1542,15249,145
68539,1543,174,53
68540,1543,439,5
68541,1543,714,54
68542,1543,731,31
68543,1543,917,15
68544,1543,920,1
68545,1543,928,44
68546,1543,936,201
68547,1543,946,4
68548,1543,1285,29
68549,1543,1343,87
68550,1543,1350,2
68551,1543,1412,23
68554,1543,5073,33
68555,1543,12006,20
68556,1543,15250,602
68557,1543,15251,337
68564,1543,15258,7
68566,1544,67,127
68567,1544,89,230
68568,1544,172,312
68569,1544,183,126
68570,1544,190,223
68571,1544,246,313
68572,1544,289,498
68573,1544,291,131
68574,1544,292,316
68575,1544,293,261
68576,1544,316,131
68577,1544,333,214
68578,1544,377,142
68579,1544,378,518
68580,1544,405,179
68581,1544,464,140
68582,1544,466,121
68583,1544,487,518
68584,1544,488,176
68585,1544,490,279
68586,1544,494,173
68587,1544,499,254
68588,1544,524,122
68589,1544,680,118
68590,1544,816,516
68591,1544,903,121
68592,1544,972,200
68593,1544,1045,330
68594,1544,1104,140
68595,1544,1179,272
68596,1544,1188,206
68597,1544,1190,136
68598,1544,1195,293
68599,1544,1672,114
68600,1544,1775,148
68601,1544,2014,286
68602,1544,2184,148
68603,1544,2432,192
68604,1544,2608,189
68605,1544,2661,272
68606,1544,2956,120
68609,1544,3367,331
68610,1544,5079,306
68616,1545,59,319
68617,1545,65,832
68618,1545,154,777
68619,1545,159,679
68620,1545,166,403
68621,1545,187,314
68622,1545,199,211
68623,1545,200,240
68624,1545,225,382
68625,1545,227,258
68626,1545,229,686
68627,1545,234,184
68628,1545,316,280
68629,1545,383,172
68630,1545,389,176
68631,1545,424,297
68632,1545,425,287
68633,1545,429,201
68634,1545,439,783
68635,1545,441,627
68636,1545,450,385
68637,1545,604,168
68638,1545,705,238
68639,1545,706,229
68640,1545,714,205
68641,1545,716,186
68643,1545,851,276
68644,1545,859,184
68645,1545,903,489
68646,1545,932,310
68647,1545,969,191
68648,1545,1109,622
68649,1545,1154,277
68650,1545,1231,713
68651,1545,1512,218
68652,1545,1513,263
68653,1545,2600,385
68654,1545,2616,270
68655,1545,2938,249
68656,1545,3213,188
68658,1545,5079,467
68659,1545,5306,705
68660,1545,5421,225
68661,1545,6137,620
68662,1545,7260,2053
68666,1546,65,569
68667,1546,67,371
68668,1546,72,843
68669,1546,88,188
68670,1546,89,180
68671,1546,154,837
68672,1546,159,481
68673,1546,173,1894
68674,1546,190,1302
68675,1546,203,446
68676,1546,207,207
68677,1546,210,311
68678,1546,217,1460
68679,1546,223,169
68680,1546,225,1188
68681,1546,226,774
68682,1546,229,319
68683,1546,295,235
68684,1546,298,706
68685,1546,420,319
68686,1546,424,364
68687,1546,425,234
68688,1546,429,403
68689,1546,436,342
68690,1546,439,213
68691,1546,510,243
68692,1546,537,440
68693,1546,547,318
68694,1546,680,191
68695,1546,689,250
68696,1546,716,469
68698,1546,903,171
68699,1546,964,188
68700,1546,972,279
68701,1546,982,187
68702,1546,989,157
68703,1546,1090,183
68704,1546,1116,626
68705,1546,1195,738
68706,1546,1988,156
68707,1546,2544,359
68708,1546,2815,206
68709,1546,3475,180
68710,1546,3739,204
68711,1546,4435,643
68713,1546,6295,538
68715,1546,13431,433
68716,1547,81,121
68717,1547,206,217
68718,1547,207,495
68719,1547,221,717
68720,1547,225,238
68721,1547,227,677
68722,1547,229,149
68723,1547,377,139
68724,1547,418,399
68725,1547,420,115
68726,1547,429,131
68727,1547,432,292
68728,1547,440,150
68729,1547,441,158
68731,1547,498,160
68732,1547,511,199
68733,1547,530,120
68734,1547,533,1020
68735,1547,707,175
68736,1547,757,136
68737,1547,768,216
68738,1547,863,138
68739,1547,898,300
68740,1547,971,424
68741,1547,1048,232
68742,1547,1097,164
68743,1547,1151,114
68744,1547,1384,172
68745,1547,1400,231
68746,1547,1510,138
68747,1547,1517,124
68748,1547,1633,149
68750,1547,2600,175
68751,1547,2606,123
68752,1547,3676,157
68753,1547,3753,240
68754,1547,3892,271
68755,1547,4069,160
68756,1547,4115,206
68757,1547,4616,272
68758,1547,5237,409
68759,1547,5966,176
68760,1547,7077,209
68762,1547,11155,140
68763,1547,12555,114
68766,1549,163,139
68767,1549,171,167
68768,1549,182,301
68769,1549,207,159
68770,1549,217,86
68771,1549,226,46
68772,1549,227,75
68773,1549,424,71
68774,1549,425,157
68775,1549,539,43
68776,1549,562,41
68777,1549,575,216
68778,1549,604,42
68779,1549,618,43
68780,1549,689,79
68781,1549,690,54
68782,1549,706,67
68783,1549,903,136
68784,1549,959,81
68785,1549,985,51
68786,1549,1048,55
68787,1549,1090,76
68788,1549,1106,50
68789,1549,1242,52
68790,1549,1377,50
68791,1549,1515,49
68792,1549,1520,73
68793,1549,1811,59
68794,1549,1976,48
68796,1549,2121,41
68797,1549,2131,51
68798,1549,2137,61
68799,1549,2277,77
68800,1549,2524,43
68801,1549,2614,51
68802,1549,2788,52
68803,1549,2823,108
68804,1549,3200,45
68805,1549,3308,55
68806,1549,3400,93
68807,1549,3475,60
68809,1549,4115,102
68810,1549,5027,75
68811,1549,10133,70
68814,1549,15269,68
68816,1551,2,868
68818,1551,7,1025
68819,1551,9,663
68820,1551,18,808
68821,1551,32,676
68822,1551,36,663
68823,1551,45,547
68824,1551,153,505
68825,1551,154,495
68826,1551,159,911
68827,1551,163,550
68828,1551,206,1528
68829,1551,220,653
68830,1551,227,654
68831,1551,230,596
68832,1551,233,2842
68833,1551,436,512
68834,1551,450,965
68835,1551,487,900
68836,1551,707,583
68837,1551,878,691
68838,1551,1091,936
68839,1551,1099,539
68840,1551,1116,649
68841,1551,1203,536
68842,1551,1292,579
68843,1551,1295,819
68844,1551,1298,1620
68845,1551,1300,1569
68846,1551,1303,2236
68848,1551,1321,545
68849,1551,1406,982
68850,1551,1886,900
68851,1551,2369,944
68852,1551,3244,526
68853,1551,3413,492
68854,1551,3562,574
68855,1551,4871,570
68857,1551,6547,775
68858,1551,7078,721
68861,1551,8910,591
68866,1552,161,1
68867,1552,288,1
68868,1552,299,1
68869,1552,455,3
68870,1552,457,1
68871,1552,468,1
68872,1552,479,1
68873,1552,484,1
68874,1552,646,1
68875,1552,802,2
68876,1552,1475,1
68878,1553,7,155
68879,1553,39,894
68880,1553,89,349
68881,1553,157,157
68882,1553,288,344
68883,1553,289,530
68884,1553,298,252
68885,1553,333,297
68886,1553,377,322
68887,1553,378,1169
68888,1553,423,287
68889,1553,430,165
68890,1553,466,179
68891,1553,500,358
68892,1553,528,399
68893,1553,538,193
68894,1553,830,157
68895,1553,903,353
68896,1553,930,175
68897,1553,1104,349
68898,1553,1109,181
68900,1553,1179,189
68901,1553,1300,487
68902,1553,1463,146
68903,1553,1700,246
68904,1553,1705,167
68905,1553,2478,171
68906,1553,3184,191
68907,1553,3616,223
68909,1553,4155,209
68911,1553,5079,2639
68913,1553,5151,154
68914,1553,5437,149
68916,1553,11050,222
68918,1553,14645,188
68919,1553,15292,1492
68928,1554,163,521
68929,1554,207,258
68930,1554,227,746
68931,1554,554,228
68932,1554,562,302
68933,1554,570,133
68934,1554,599,219
68935,1554,709,169
68936,1554,718,101
68937,1554,733,107
68938,1554,735,579
68939,1554,857,141
68940,1554,863,390
68941,1554,868,636
68942,1554,903,117
68943,1554,969,170
68944,1554,975,129
68945,1554,1048,207
68946,1554,1225,166
68947,1554,1242,362
68948,1554,1244,175
68949,1554,1369,119
68950,1554,1412,130
68951,1554,1415,125
68952,1554,1426,431
68953,1554,1469,122
68954,1554,1513,359
68955,1554,1639,324
68956,1554,1806,407
68957,1554,1814,110
68958,1554,2458,103
68959,1554,2624,246
68960,1554,2742,229
68961,1554,2786,101
68962,1554,2796,112
68963,1554,2855,204
68964,1554,2857,115
68965,1554,2899,166
68966,1554,2902,119
68967,1554,3156,403
68969,1554,3993,99
68970,1554,4251,132
68971,1554,4541,223
68972,1554,5844,411
68973,1554,6137,450
68974,1554,6950,142
68977,1554,15301,154
68978,1555,55,494
68979,1555,67,572
68980,1555,89,459
68981,1555,257,20168
68982,1555,279,274
68983,1555,285,531
68984,1555,288,982
68985,1555,289,1699
68986,1555,290,302
68987,1555,291,665
68988,1555,292,782
68989,1555,294,1038
68990,1555,295,604
68991,1555,296,1157
68992,1555,299,1192
68993,1555,300,647
68994,1555,302,353
68995,1555,306,436
68996,1555,310,648
68997,1555,311,340
68998,1555,316,361
68999,1555,318,699
69000,1555,323,704
69001,1555,328,428
69002,1555,344,272
69003,1555,349,579
69004,1555,352,435
69005,1555,374,354
69006,1555,525,564
69007,1555,528,424
69008,1555,641,954
69009,1555,680,422
69010,1555,701,1319
69011,1555,786,506
69012,1555,792,587
69013,1555,800,376
69014,1555,972,405
69015,1555,1243,541
69016,1555,1470,290
69017,1555,2094,718
69018,1555,2220,345
69019,1555,2462,326
69020,1555,2523,397
69024,1555,4488,263
69025,1555,4814,279
69028,1556,152,4052
69029,1556,154,436
69030,1556,163,1243
69031,1556,181,2524
69032,1556,186,584
69033,1556,188,1802
69034,1556,190,882
69035,1556,226,435
69036,1556,227,2623
69037,1556,238,440
69038,1556,370,498
69039,1556,436,1208
69040,1556,506,440
69041,1556,737,794
69042,1556,854,439
69043,1556,856,439
69045,1556,920,1638
69046,1556,963,923
69047,1556,1113,652
69048,1556,1131,548
69049,1556,1134,2091
69050,1556,1433,1008
69051,1556,1992,489
69053,1556,2006,5123
69054,1556,2624,587
69055,1556,2775,1510
69057,1556,3264,800
69058,1556,3417,596
69059,1556,3788,502
69060,1556,3798,430
69061,1556,3940,447
69062,1556,4613,547
69065,1556,7530,1210
69078,1557,154,763
69079,1557,418,357
69080,1557,444,295
69081,1557,603,2177
69082,1557,616,1506
69083,1557,744,2132
69084,1557,748,912
69086,1557,756,409
69087,1557,772,560
69088,1557,1222,1196
69089,1557,1745,419
69090,1557,1835,416
69091,1557,1965,782
69092,1557,2146,372
69093,1557,2161,255
69094,1557,2605,217
69095,1557,2667,600
69096,1557,2668,467
69097,1557,2669,1175
69099,1557,2671,736
69100,1557,2672,259
69101,1557,2673,827
69102,1557,2677,1096
69103,1557,3520,232
69104,1557,4865,339
69106,1557,7493,393
69107,1557,8510,177
69109,1557,10518,199
69115,1557,14744,210
69124,1557,15315,188
69128,1558,67,105
69129,1558,77,15
69130,1558,89,307
69131,1558,157,32
69132,1558,171,25
69133,1558,190,18
69134,1558,198,15
69135,1558,228,15
69136,1558,229,107
69137,1558,230,31
69138,1558,234,16
69139,1558,288,54
69140,1558,289,41
69141,1558,295,105
69142,1558,300,157
69143,1558,377,50
69144,1558,424,14
69145,1558,455,14
69146,1558,486,1366
69147,1558,488,198
69148,1558,498,282
69149,1558,502,44
69150,1558,510,24
69151,1558,528,22
69152,1558,544,48
69153,1558,704,31
69154,1558,706,60
69156,1558,733,25
69157,1558,917,47
69158,1558,959,26
69159,1558,966,21
69160,1558,972,13
69161,1558,1034,18
69163,1558,1180,15
69164,1558,1186,21
69165,1558,1198,23
69166,1558,1672,14
69167,1558,1673,18964
69169,1558,2343,30
69170,1558,2435,31
69171,1558,2619,17
69173,1558,3240,23
69178,1559,97,127
69179,1559,182,185
69180,1559,184,1205
69181,1559,207,990
69182,1559,220,325
69183,1559,227,2720
69184,1559,228,144
69185,1559,229,984
69186,1559,230,451
69187,1559,300,107
69188,1559,328,393
69189,1559,329,852
69190,1559,333,366
69191,1559,377,139
69192,1559,412,1137
69193,1559,424,743
69194,1559,458,82806
69195,1559,468,736
69196,1559,475,3191
69197,1559,481,145
69198,1559,507,283
69199,1559,533,217
69200,1559,538,210
69201,1559,540,468
69202,1559,545,186
69203,1559,691,123
69204,1559,705,73
69205,1559,706,74
69206,1559,714,112
69207,1559,715,73
69208,1559,1042,1674
69209,1559,1045,1157
69210,1559,1090,223
69211,1559,1194,427
69212,1559,1200,191
69213,1559,1246,435
69214,1559,1375,163
69215,1559,1384,130
69216,1559,1400,243
69217,1559,1778,234
69218,1559,1974,108
69219,1559,2544,92
69220,1559,2850,257
69228,1560,67,2931
69229,1560,89,1949
69230,1560,157,122
69231,1560,251,2
69232,1560,256,73
69233,1560,288,428
69234,1560,289,6988
69235,1560,292,200
69236,1560,295,82
69237,1560,300,700
69238,1560,306,1003
69239,1560,321,13
69240,1560,329,22
69241,1560,355,7
69242,1560,439,10
69243,1560,458,47
69244,1560,466,100
69245,1560,468,83
69246,1560,481,162
69247,1560,531,88
69248,1560,542,14
69249,1560,545,20
69250,1560,622,985
69251,1560,679,226
69252,1560,701,110
69253,1560,708,50
69255,1560,889,35
69256,1560,903,5
69257,1560,907,356
69258,1560,1045,99
69259,1560,1247,143
69260,1560,1444,137
69261,1560,1455,29
69262,1560,1464,464
69263,1560,1832,2
69264,1560,2025,225
69265,1560,2080,366
69266,1560,3080,3062
69267,1560,3231,858
69268,1560,3317,1845
69271,1560,3769,45
69272,1560,7340,4674
69273,1560,8364,69
69274,1560,8707,18
69275,1560,15322,12
69278,1562,56,389
69279,1562,89,673
69280,1562,154,80
69281,1562,167,63
69282,1562,173,389
69283,1562,207,130
69284,1562,220,3565
69285,1562,230,490
69286,1562,234,1024
69287,1562,292,66
69288,1562,300,116
69289,1562,333,77
69290,1562,371,134
69291,1562,377,173
69292,1562,458,97
69293,1562,466,173
69294,1562,498,253
69295,1562,500,64
69296,1562,533,219
69297,1562,546,224
69298,1562,599,121
69299,1562,679,115
69300,1562,707,120
69301,1562,908,63
69302,1562,917,81
69303,1562,952,63
69304,1562,982,153
69305,1562,1041,61
69306,1562,1044,483
69307,1562,1048,434
69308,1562,1249,1868
69309,1562,1400,510
69310,1562,1513,632
69311,1562,1632,124
69313,1562,1672,221
69314,1562,1673,64
69315,1562,1803,158
69316,1562,1807,381
69317,1562,2343,643
69318,1562,2346,248
69319,1562,2595,270
69320,1562,2788,184
69321,1562,3011,110
69322,1562,3200,83
69323,1562,5226,151
69324,1562,7324,73
69328,1563,55,25
69329,1563,67,9
69330,1563,251,4
69331,1563,257,6
69332,1563,289,10
69333,1563,299,25
69334,1563,320,22
69335,1563,701,26
69336,1563,787,4
69337,1563,1098,17
69339,1563,1123,4
69340,1563,1436,7
69344,1563,1475,5
69346,1563,2395,7
69347,1563,2440,21
69348,1563,2462,13
69350,1563,3311,4
69351,1563,3466,4
69352,1563,3892,5
69353,1563,4260,5
69354,1563,4817,38
69358,1563,8372,8
69361,1563,12555,6
69378,1564,55,308
69379,1564,67,1306
69380,1564,97,110
69381,1564,157,198
69382,1564,161,87
69383,1564,257,360
69384,1564,288,2513
69385,1564,289,15282
69386,1564,291,232
69387,1564,292,875
69388,1564,294,303
69389,1564,295,815
69390,1564,298,101
69391,1564,299,769
69392,1564,300,874
69393,1564,302,202
69394,1564,306,482
69395,1564,314,410
69396,1564,321,93
69397,1564,325,273
69398,1564,328,120
69399,1564,331,148
69400,1564,333,310
69401,1564,344,580
69402,1564,349,248
69403,1564,352,196
69404,1564,458,178
69405,1564,461,621
69406,1564,466,531
69407,1564,475,249
69408,1564,523,106
69409,1564,528,188
69410,1564,531,114
69411,1564,543,248
69412,1564,646,104
69413,1564,679,868
69414,1564,681,251
69415,1564,686,364
69416,1564,701,840
69417,1564,802,269
69418,1564,1042,97
69419,1564,1246,86
69420,1564,1428,89
69421,1564,1453,95
69422,1564,1613,131
69423,1564,1934,433
69424,1564,2020,157
69425,1564,2548,91
69426,1564,2984,289
69427,1564,3173,139
69428,1565,56,254
69429,1565,81,299
69430,1565,154,703
69431,1565,190,353
69432,1565,199,264
69433,1565,207,750
69434,1565,210,694
69435,1565,217,170
69436,1565,225,1139
69437,1565,226,675
69438,1565,228,618
69439,1565,229,261
69440,1565,236,196
69441,1565,298,219
69442,1565,416,217
69443,1565,418,476
69444,1565,421,212
69445,1565,424,400
69446,1565,439,442
69447,1565,443,210
69448,1565,450,263
69449,1565,511,171
69450,1565,517,287
69451,1565,614,2786
69452,1565,629,400
69453,1565,709,572
69454,1565,715,536
69455,1565,982,224
69456,1565,1062,197
69457,1565,1090,249
69458,1565,1098,287
69459,1565,1116,1140
69460,1565,1151,508
69461,1565,1375,430
69462,1565,1400,314
69463,1565,1510,345
69464,1565,1512,219
69465,1565,1515,380
69466,1565,1974,455
69467,1565,2840,536
69468,1565,3030,196
69469,1565,3057,291
69470,1565,4064,184
69471,1565,4079,340
69472,1565,4089,341
69474,1565,11177,219
69478,1566,88,244
69479,1566,89,416
69480,1566,154,339
69481,1566,190,349
69482,1566,196,364
69483,1566,199,226
69484,1566,206,255
69485,1566,207,1222
69486,1566,217,391
69487,1566,225,408
69488,1566,226,144
69489,1566,227,483
69490,1566,228,399
69491,1566,229,898
69492,1566,298,197
69493,1566,412,329
69494,1566,419,167
69495,1566,424,1142
69496,1566,425,479
69497,1566,428,271
69498,1566,430,160
69499,1566,432,373
69500,1566,440,172
69501,1566,526,181
69502,1566,533,337
69503,1566,539,149
69504,1566,546,363
69505,1566,547,141
69506,1566,689,330
69507,1566,690,147
69508,1566,703,173
69509,1566,709,174
69510,1566,903,214
69511,1566,969,270
69512,1566,1048,478
69513,1566,1090,624
69514,1566,1098,177
69515,1566,1106,204
69516,1566,1390,340
69517,1566,1400,513
69518,1566,1424,228
69519,1566,1512,199
69520,1566,1976,364
69521,1566,2134,229
69522,1566,2137,220
69523,1566,2582,343
69524,1566,3200,412
69525,1566,3730,233
69526,1566,4435,141
69527,1566,4704,153
69528,1567,161,13322
69529,1567,190,3161
69530,1567,198,2252
69531,1567,229,690
69532,1567,307,840
69533,1567,349,1004
69534,1567,378,845
69535,1567,386,1690
69536,1567,455,876
69537,1567,461,1136
69538,1567,467,750
69539,1567,479,3817
69540,1567,490,2434
69541,1567,498,786
69542,1567,518,2074
69543,1567,535,719
69545,1567,660,1712
69547,1567,679,16305
69548,1567,680,1334
69549,1567,686,780
69550,1567,701,3649
69551,1567,966,2441
69552,1567,1057,1047
69553,1567,1447,1042
69554,1567,1464,817
69555,1567,1470,7463
69556,1567,1475,852
69557,1567,1602,9742
69558,1567,1980,842
69560,1567,2977,873
69561,1567,3427,790
69562,1567,3859,17310
69563,1567,4565,1041
69565,1567,5487,4190
69568,1567,12947,1629
69578,1568,89,29701
69579,1568,161,398
69580,1568,209,108
69581,1568,227,700
69582,1568,230,1756
69583,1568,288,1438
69584,1568,289,1391
69585,1568,292,642
69586,1568,295,4040
69587,1568,300,2564
69588,1568,306,380
69589,1568,325,146
69590,1568,333,570
69591,1568,378,110
69592,1568,458,2670
69593,1568,461,470
69594,1568,466,4108
69595,1568,470,1176
69596,1568,486,1076
69597,1568,498,516
69598,1568,542,342
69599,1568,646,349
69600,1568,701,150
69601,1568,704,800
69602,1568,1032,608
69603,1568,1034,406
69604,1568,1037,116
69606,1568,1043,232
69607,1568,1045,209
69608,1568,1430,149
69609,1568,1475,1388
69610,1568,2025,2388
69611,1568,2080,284
69612,1568,2984,164
69613,1568,3373,115
69628,1570,71,358
69629,1570,163,273
69630,1570,234,143
69631,1570,298,315
69632,1570,300,714
69633,1570,311,167
69634,1570,333,739
69635,1570,342,150
69636,1570,430,653
69637,1570,437,154
69638,1570,445,323
69639,1570,498,238
69640,1570,548,192
69641,1570,680,197
69642,1570,681,463
69643,1570,703,334
69644,1570,704,168
69645,1570,757,145
69646,1570,898,621
69647,1570,991,140
69648,1570,1098,536
69649,1570,1383,444
69650,1570,1556,300
69651,1570,1609,182
69653,1570,1971,474
69654,1570,2277,1399
69655,1570,2521,169
69656,1570,3057,360
69658,1570,3206,283
69660,1570,4704,253
69661,1570,5079,162
69662,1570,7283,312
69663,1570,8592,327
69664,1570,8715,2122
69666,1570,11155,389
69670,1570,15368,419
69678,1572,55,649
69679,1572,67,2100
69680,1572,89,1343
69681,1572,257,974
69682,1572,279,363
69683,1572,285,1611
69684,1572,288,1747
69685,1572,289,8633
69686,1572,291,775
69687,1572,292,1751
69688,1572,293,1292
69689,1572,294,594
69690,1572,295,623
69691,1572,296,1349
69692,1572,299,1552
69693,1572,300,519
69694,1572,301,516
69695,1572,302,1167
69696,1572,309,472
69697,1572,310,609
69698,1572,312,572
69699,1572,314,425
69700,1572,318,1043
69701,1572,325,607
69702,1572,326,435
69703,1572,333,2778
69704,1572,344,751
69705,1572,349,861
69706,1572,378,446
69707,1572,455,389
69708,1572,461,559
69709,1572,465,372
69710,1572,466,1338
69711,1572,498,579
69712,1572,523,869
69713,1572,646,788
69714,1572,679,615
69715,1572,680,830
69716,1572,690,384
69717,1572,701,441
69718,1572,793,494
69719,1572,906,980
69720,1572,908,395
69721,1572,1601,562
69722,1572,1684,726
69723,1572,2021,349
69724,1572,2523,508
69725,1572,2801,722
69727,1572,6543,580
69728,1573,157,105
69729,1573,173,83
69730,1573,190,826
69731,1573,202,185
69732,1573,207,1263
69733,1573,217,206
69734,1573,220,79
69735,1573,227,751
69736,1573,229,692
69737,1573,298,368
69738,1573,424,182
69739,1573,425,102
69740,1573,427,114
69741,1573,428,400
69742,1573,429,149
69743,1573,437,223
69744,1573,439,266
69745,1573,498,430
69746,1573,533,787
69747,1573,546,138
69748,1573,615,111
69749,1573,618,191
69750,1573,716,111
69751,1573,718,282
69752,1573,903,79
69753,1573,980,128
69754,1573,989,194
69755,1573,1090,269
69756,1573,1186,283
69757,1573,1244,165
69758,1573,1390,141
69759,1573,1400,254
69760,1573,1515,120
69761,1573,1517,79
69762,1573,1520,110
69763,1573,1663,451
69764,1573,1764,123
69765,1573,1814,195
69766,1573,2131,117
69767,1573,2788,128
69768,1573,3128,160
69769,1573,3293,103
69770,1573,3333,931
69772,1573,3767,131
69778,1574,154,774
69779,1574,207,558
69780,1574,210,488
69781,1574,217,487
69782,1574,220,1018
69783,1574,226,596
69784,1574,234,1385
69785,1574,250,194
69786,1574,377,296
69787,1574,420,684
69788,1574,441,743
69789,1574,447,523
69790,1574,475,237
69791,1574,489,341
69792,1574,497,408
69793,1574,511,1338
69794,1574,709,1537
69795,1574,716,214
69796,1574,757,659
69797,1574,868,1851
69798,1574,969,727
69799,1574,978,349
69800,1574,1048,1427
69801,1574,1090,831
69802,1574,1116,213
69803,1574,1406,2404
69804,1574,1412,357
69805,1574,1520,1430
69806,1574,1873,623
69807,1574,1974,2376
69810,1574,1979,607
69814,1574,2738,297
69816,1574,3769,236
69817,1574,4089,223
69828,1575,154,341
69829,1575,227,355
69830,1575,554,164
69831,1575,562,505
69832,1575,576,182
69833,1575,599,180
69834,1575,601,152
69835,1575,706,267
69836,1575,735,642
69837,1575,857,179
69838,1575,959,144
69839,1575,1242,410
69840,1575,1369,195
69841,1575,1412,177
69842,1575,1427,264
69843,1575,1464,157
69844,1575,1881,377
69846,1575,2039,168
69847,1575,2043,344
69848,1575,2289,209
69849,1575,2532,344
69850,1575,3436,149
69851,1575,3458,290
69852,1575,3481,151
69854,1575,3768,159
69857,1575,4129,226
69858,1575,5452,293
69859,1575,6295,225
69860,1575,6362,151
69861,1575,7374,177
